isStance,sentence
,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT2 CHINA RESOURCES BEER (HOLDINGS) COMPANY LIMITED C2 (Global Reporting Initiative, GRI) GRI 2021 The Group has commenced materiality assessment during the reporting period, under which our report preparation team works with key stakeholders to identify material issues so as to confirm the disclosable information and details of each issue."
,"After the above process, the coordinator will confirm the results."
