isStance,sentence
,"Environment, Ecology, and Resource Management GRI Standard Page index Further Information UNGC GRI 304-2 Significant impacts of activities, products and services on biodiversity 52 -- -- GRI 304-3 Habitats protected or restored 90 -- -- Responsible Sourcing GRI Standard Page index Further Information UNGC GRI 3-3 Management of material topics 18-19 -- 1-10 GRI 308-1 New suppliers that were screened using environmental criteria -- Due to the complexity and in some cases the lack of transparency across entire supply chains, it is not possible to give a percentage of the new suppliers screened.-- GRI 308-2 Negative environmental impacts in the supply chain and actions taken 66-69 -- -- GRI 414-1 New suppliers that were screened using social criteria -- Due to the complexity and in some cases the lack of transparency across entire supply chains, it is not possible to give a percentage of the new suppliers screened.-- GRI 414-2 Negative social impacts in the supply chain and actions taken 66-69 -- -- GRI 204-1 Proportion of spending on local suppliers 98 -- -- Diversity, Equity and Inclusion GRI Standard Page index Further Information UNGC GRI 3-3 Management of material topics 18-19 -- 4, 5, 6 GRI 405-1 Diversity of governance bodies and employees 77-80 -- --(CONT D) BMW GROUP CHINA SUSTAINABILITY REPORT 2023 GRI Content Index108 OTHER INFORMATIONEMPLOYEE AND SOCIETY PRODUCTS AND SERVICESPRODUCTION AND OPERATIONDEALER AND SUPPL Y CHAIN FUNDAMENTAL VISIONARY DIRECTION"
