isStance,sentence
,"Zhao Ming, CEO of HONOR, dropped the phone to the hard floor twice in front of the public, and there was no damage at all."
,"Whether in terms of basic services or assistive features, HONOR works hard to develop more convenient and user-friendly intelligent products for visually impaired users."
