isStance,sentence
,SDGs ADDRESSED IN THIS CHAPTER ESG MATERIAL ISSUES ADDRESSED IN THIS CHAPTERCORPORATE GOVERNANCEBUSINESS ETHICS We consistently believe that responsible corporate governance is the cornerstone of a corporate s robust development.
,ANTA Sports Products Limited ESG Report 2023118 DIVERSITY AND INCLUSION FOR PEOPLE-CENTERED DEVELOPMENTDiversity in the Teams We firmly believe in the benefits of diversity for the performance and broadened perspectives of our employee teams.
