isStance,sentence
,"Machinery generating intense noise on the construction site (such as blenders, electric saws, electric planers and grinders) must be sealed in sheds to reduce the spread of intense noise."
,"The processing and manufacturing of finished and semifinished products - such as prefabricated components, doors and windows - must, as far as possible, be completed in factories and workshops to reduce noise on the construction site, as required by Feihe."
,"If continuous operation or night operation is unavoidable under special circumstances, noise reduction measures must be taken as much as possible."
,"All construction vehicles must meet national inspection requirements, pass annual exhaust tests and obtain certificates of conformity."
