isStance,sentence
,"The process was as follows Feihe attaches importance to the environmental, social and governance (ESG) issues that are crucial to our sustainability with a commitment to high-level corporate governance; we strive to align ourselves to the best international and local corporate governance practices for the interests of shareholders, other investors, customers, suppliers, employees and the public."
,We have always paid attention to the well-being of employees and strive to grow together and inspire their enthusiasm and creativity.
