isStance,sentence
,"In 2021, Mengniu completed the inventory and correction of Scope 1 and 2 greenhouse gas emissions in the period from 2018 to 2020 for all of the 63 factories of the Group, and conducted an estimate of Scope 3 emissions in 2020."
