isStance,sentence
,All employees are encouraged to play their roles in right positions.
,"In 2023, we encouraged over 100 suppliers to complete the HONOR Greenhouse Gas Questionnaire, and required them to conduct inventories for the Scope 1, Scope 2 and Scope 3 greenhouse gas emissions of their factories."
