isStance,sentence
,"48 There is more we can do to protect privacy In the face of a complex network environment, protecting children's rights has become a topic of public concern."
,"As on-device AI learns and grows with user personal data and habits, it can understand user intent more deeply and bring more personalized services in complex scenarios."
