isStance,sentence
,Feihe' s low-carbon office measures Saving office electricity Participants 703 Feihe green office duplex printing sign Environment Protection Day activities themed Building a Clean and Beautiful World Advocating paperless office Save office electricity and promote the use of ener- gy-saving lamps as well as solar street lamps and solar water heaters.
,"Supplier AccessFeihe continues to improve the Potential Supplier Management Process, requiring suppliers to sign confidentiality agreements."
,"At the same time, we require all partners to comply with regulations on environment protection, health and safety, labor rights and in- terests, and business ethics, and to sign a commitment letter with us on environment protection, business ethics, and other codes of conduct."
