isStance,sentence
,"With an expectation to inspire youth s artistic creativity, HONOR takes advantage of this art tour to provide young people with more opportunities for technological and artistic exchanges and innovations by encouraging them to actively participate in the HONOR Talents Global Design Awards competition."
