isStance,sentence
,ANTA Sports Products Limited ESG Report 202234CREATING VALUE THROUGH WIN-WIN COOPERATION Supplier Communication and Training We always believe that a strong relationship with suppliers is based on friendly communication between the two parties.
,"At the same time, we attach great importance to the lawful rights and interests of our suppliers and employees, and believe that a sound working atmosphere is the cornerstone of a harmonious and stable supply chain."
,"ANTA Sports Products Limited ESG Report 202270This section responds to the SDGs goals Public welfare system We believe in Value Creation through Mutualism, that is, mutualism with partners, mutualism with employees, mutualism with the society, and mutualism with the environment, We are actively fulfilling our social responsibility and promoting the company s development in the ESG field, while continuously improving our public welfare system and contributing to public welfare and charity."
