isStance,sentence
,"Incoming calls, notifications and alarms would trigger the LED on the phone to flash."
,"Held at Shenzhen Airport, the global reception hall, this exhibition would witness the beauty of youth artworks with global travelers and provide the most valuable stage for young people to display their design works."
